shopId,shopName,region,price,avgPrice,star,commentNum,secondCatName,salesVolume,groupDealTitle,marketPrice,userComment 
114072457,喵喵蛋糕,渝中区,89,76,5,551,面包甜点,558,8英寸小猪佩奇粉红佩佩猪小妹 奇妙仙子冰雪奇缘 棉花糖小汽车情景摆件水果卡通生日蛋糕1个，约8英寸，场景生日蛋糕,199,206服务热情-194味道赞-150点心好-98价格实惠-95性价比高-83菜品精致-38环境优雅-35回头客-15分量足-7现做现卖-
188424127,卤校长老火锅,九龙坡区,68,,3.2,24,火锅,,,,9味道赞-4菜品健康-4价格实惠-4性价比高-4服务热情-3上菜快-7排队久-
184635343,X厨房·X Kitchen,江北区,222,,4.5,0,川菜,,,,
181418374,山城老堂口•1636重庆老菜,渝中区,3,69,4.5,634,川菜,10373,重庆冰粉1份，提供免费WiFi,8,178味道赞-151服务热情-119菜品不错-119环境优雅-107分量足-79上菜快-33回头客-6肉类好-12复古-5工作餐-
40343575,先机®•泉水鸡汤,南岸区,198,81,4.7,756,川菜,1692,套餐3选1，提供免费WiFi,262,291味道赞-267服务热情-141环境优雅-124肉类好-117菜品健康-115分量足-89上菜快-77价格实惠-32情侣约会-4回头客-
190588590,老道江湖菜,江北区,288,69,4.8,21,川菜,68,经典江湖菜椒香兔4人套餐,425,18味道赞-12分量足-10服务热情-9性价比高-8菜品不错-6环境优雅-6体验很棒-5价格实惠-3停车方便-3复古-
175262629,耙二哥腰片王老火锅,渝北区,82,,4,76,火锅,,,,6味道赞-4干净整洁-4体验很棒-3服务热情-
157352344,吾名老火锅,渝北区,58,,4.9,93,火锅,,,,14味道赞-10回头客-9服务热情-8分量足-8环境优雅-7上菜快-7菜品健康-6价格实惠-5性价比高-3牛肉赞-
170951987,南瓜马车La Magie Cafe,南岸区,328,41,4.3,27,面包甜点,0,Flora Cake豆沙裱花蛋糕1个，约6英寸，圆形,388,10味道赞-10服务热情-6环境优雅-6有颜值-5干净整洁-4回头客-4性价比高-3上菜快-3价格实惠-
169333672,俏味格火锅,北碚区,118,51,4.5,735,火锅,818,超值火锅4人餐，提供免费WiFi,214,199味道赞-132环境优雅-105价格实惠-101上菜快-90菜品健康-65回头客-35分量足-8牛肉赞-5交通便利-3朋友聚餐-
194164416,行是老火锅,江北区,108,50,4.9,27,火锅,157,4人餐，提供免费WiFi,192,16味道赞-14分量足-10性价比高-8价格实惠-8服务热情-6菜品健康-5干净整洁-4体验很棒-3肉类好-
168937810,欧普斯.餐酒吧Whoops Lounge,南岸区,358,83,5,107,西餐,70,新品4人套餐，提供免费WiFi,620,37环境优雅-37服务热情-36味道赞-23菜品不错-23性价比高-15上菜快-9回头客-5牛肉赞-4分量足-5下午茶-
159513986,珮姐老火锅,渝中区,1,101,4.9,4024,火锅,42291,1元重庆老冰粉1份,6,881味道赞-368肉类好-341环境优雅-337上菜快-312菜品健康-16回头客-5海鲜棒-4交通便利-4饮品赞-74分量少-
5287199,肥牛鱼,渝北区,80,,5,0,火锅,,,,
165189236,EACH蚝-烧烤×精酿啤酒,九龙坡区,104,,5,251,烧烤,,,,28环境优雅-21服务热情-20味道赞-9菜品精致-9干净整洁-8性价比高-4饮品赞-3闺蜜聚会-4上菜慢-3分量少-
156811373,红九格老火锅,渝中区,1,78,4.4,893,火锅,1336,现熬酸梅汁1杯，提供免费WiFi,10,225味道赞-160服务热情-108菜品不错-85干净整洁-78环境优雅-76肉类好-74上菜快-64价格实惠-31回头客-24分量少-
165236407,钢管厂五区小郡肝串串香,渝中区,64,,3.5,501,火锅,,,,100味道赞-52服务热情-42环境优雅-33菜品健康-33性价比高-26价格实惠-7牛肉赞-3回头客-3饮品赞-9分量少-
1538223,巴福老火锅,渝中区,128,57,4,121,火锅,23,优质四人餐，提供免费WiFi,155,31味道赞-17服务热情-10性价比高-9价格实惠-3上菜快-3体验很棒-7菜品少-17分量少-
189464368,集渔·泰式海鲜火锅,江北区,29,98,5,44,火锅,520,咖喱虾（小份）1份，有赠品,49,23服务热情-17味道赞-13性价比高-9菜品不错-8价格实惠-6上菜快-6点心好-6分量足-6环境优雅-4回头客-
6763870,春山居特色辣子鸡,沙坪坝区,86,,5,0,川菜,,,,
165277088,摩喜蛋糕,南岸区,38.8,70,4.9,203,面包甜点,1402,天天特价（好吃到爆）提拉米苏蛋糕，限量抢购/海盐爆浆2选1,88,74味道赞-45服务热情-42点心好-34价格实惠-28干净整洁-25性价比高-21菜品精致-15分量足-8环境优雅-4拔草-
193272943,伊尔古拜清真火锅,渝中区,166,76,5,32,火锅,92,3人餐，提供免费WiFi,207,16服务热情-14味道赞-12干净整洁-10上菜快-9菜品不错-8牛肉赞-5回头客-5环境优雅-3分量足-3性价比高-
842591621,周记螺蛳鸡梁山鸡,九龙坡区,158,35,4.6,18,川菜,75,4人吃螺蛳鸡，提供免费WiFi,267,15味道赞-12价格实惠-10菜品不错-9性价比高-9服务热情-6肉类好-5分量足-5干净整洁-4交通便利-
190555159,宴遇码头鲜活海鲜,南岸区,138,65,4.6,86,江河湖海鲜,1252,铁锹海鲜双人餐，提供免费WiFi,266,45味道赞-35服务热情-31分量足-21菜品健康-19价格实惠-18环境优雅-18干净整洁-13上菜快-10停车方便-4回头客-
192303182,陈姐老火锅,渝中区,63,,4.6,8,火锅,,,,6牛肉赞-5味道赞-5干净整洁-4上菜快-3分量足-3价格实惠-
194685006,麻大侠老火锅,九龙坡区,118,52,5,31,火锅,1631,东邪西毒4人餐，提供免费WiFi,182,21服务热情-20味道赞-12分量足-12菜品不错-11性价比高-9价格实惠-8上菜快-8环境优雅-8干净整洁-3海鲜棒-
51591868,九格九味火锅,南岸区,228,72,4.1,602,火锅,448,4人品质套餐，提供免费WiFi,343,183味道赞-51菜品健康-49夜景赞-37高大上-15回头客-8牛肉赞-4有表演-20有江景-17分量少-8上菜慢-
194948858,格坊老火锅,南岸区,118,59,4.3,146,火锅,284,亲友小聚双人餐，提供免费WiFi,175,16味道赞-16服务热情-12分量足-11环境优雅-10菜品不错-8价格实惠-7上菜快-5牛肉赞-3商圈附近-
192615649,挥汗堂九宫格火锅,渝中区,3,76,5,189,火锅,1237,秘制冰粉1份，提供免费WiFi,8,79服务热情-75味道赞-51性价比高-43菜品不错-42分量足-42价格实惠-37上菜快-36环境优雅-5牛肉赞-3复古-
158919238,十三香小龙虾•江湖菜,江北区,158,44,3.8,1237,川菜,966,十三香小龙虾4人餐,243,285味道赞-189服务热情-104上菜快-103性价比高-99价格实惠-60菜品健康-54海鲜棒-13回头客-3朋友聚餐-98分量少-
194362103,俏牛哥鲜牛肉牛肆馆,渝北区,91,,4,9,火锅,,,,4服务热情-3味道赞-3环境优雅-
193021510,唯慕·柯基柴犬主题狗咖,江北区,34,,4.5,0,饮品店,,,,
159513986,珮姐老火锅,渝中区,1,101,4.9,4024,火锅,42291,1元重庆老冰粉1份,6,881味道赞-368肉类好-341环境优雅-337上菜快-312菜品健康-16回头客-5海鲜棒-4交通便利-4饮品赞-74分量少-
192302433,烤匠麻辣烤鱼,九龙坡区,139,80,4,31,川菜,1128,午市双人餐，提供免费WiFi,200,8味道赞-7菜品不错-7服务热情-6环境优雅-4肉类好-4性价比高-4干净整洁-
117994667,厨匠老火锅,渝中区,3,60,5,2077,火锅,8100,重庆冰粉1份，提供免费WiFi,8,430味道赞-208环境优雅-192上菜快-172分量足-155菜品健康-18交通便利-11回头客-7牛肉赞-5主食赞-3朋友聚餐-
206944,朱氏胖子烂火锅,渝中区,87,,4,3,火锅,,,,
185355151,九鼎江湖,渝北区,488,79,4.7,17,川菜,36,8-10人餐会餐，可免费使用包间,618,10味道赞-9服务热情-8分量足-6体验很棒-5菜品不错-5性价比高-5环境优雅-4回头客-4上菜快-4干净整洁-
201787,纯阳老酒馆,渝中区,2,65,4.9,3894,川菜,493,玫瑰冰稀饭（可叠加，可与其他优惠同享）1份,12,275味道赞-158性价比高-105交通便利-105菜品精致-40回头客-30肉类好-142分量少-111上菜慢-102停车不便-3主食差-
194495341,徐生记大酒楼,九龙坡区,100,,3.5,0,川菜,,,,
194752272,守柴炉烤鸭•藕然间,南岸区,98,50,4,35,北京菜,143,烤鸭 2人餐，提供免费WiFi,140,5环境优雅-5服务热情-4味道赞-3上菜快-3干净整洁-3烤鸭-
193319603,巴黎甜心蛋糕,南岸区,118,83,4.2,7,面包甜点,197,"蛋糕19选1,约6英寸，圆形",236,4菜品精致-3味道赞-3服务热情-
178056181,渝大狮老火锅,沙坪坝区,198,61,5,1035,火锅,2451,聚会4人餐，提供免费WiFi,254,331味道赞-185价格实惠-172菜品健康-111回头客-63分量足-31牛肉赞-8上菜快-4高大上-4交通便利-4点心好-
42057487,布拉诺意大利餐厅,江北区,268,101,5,2283,西餐,2983,2-3人意大利餐,498,125分量足-116菜品不错-85牛肉赞-45回头客-17交通便利-3高大上-5朋友聚餐-4闺蜜聚会-3下午茶-30上菜慢-
192584461,艺甜蛋糕烘焙,江北区,5.8,32,4.6,25,面包甜点,58,甜品3选1，可免费使用包间,12,8服务热情-6味道赞-6干净整洁-5价格实惠-4性价比高-3点心好-3环境优雅-6现做现卖-
194685006,麻大侠老火锅,九龙坡区,118,52,5,31,火锅,1631,东邪西毒4人餐，提供免费WiFi,182,21服务热情-20味道赞-12分量足-12菜品不错-11性价比高-9价格实惠-8上菜快-8环境优雅-8干净整洁-3海鲜棒-
194266827,锅哥有料老火锅,渝北区,67,,5,3,火锅,,,,
192977829,小杨妹無刺鲫鱼,渝北区,118,63,4.5,4,川菜,92,精致双人餐，提供免费WiFi,167,3分量足-3味道赞-3服务热情-
164729146,壶灶·江岸老火锅,渝中区,2,85,4.5,1677,火锅,4325,自制凉虾 冰粉1碗,6,281味道赞-159夜景赞-149高大上-144菜品健康-93肉类好-19分量足-4上菜快-3交通便利-68有江景-4主食差-
159786751,辛麻道老火锅,九龙坡区,96,60,3.4,827,火锅,1086,特惠4人餐，包间免费,184,115味道赞-79服务热情-58环境优雅-54分量足-53菜品健康-47肉类好-8回头客-3上菜快-4复古-3请客-
6313662,老城门火锅,巴南区,128,58,4.6,80,火锅,532,4人欢聚超值套餐,217,33味道赞-23分量足-22服务热情-21环境优雅-20菜品健康-18价格实惠-18性价比高-11上菜快-4肉类好-3装修好看-
165438641,山丘火锅,九龙坡区,148,53,4.1,579,火锅,181,半年庆特惠4人套餐,199,89味道赞-84服务热情-75环境优雅-52菜品健康-50性价比高-46上菜快-25回头客-21分量足-5牛肉赞-3朋友聚餐-
40800003,胖妹老火锅,渝中区,75,,4.3,9,火锅,,,,5性价比高-4回头客-4味道赞-4服务热情-3菜品不错-3价格实惠-3环境优雅-
4947094,洋鸭肠老火锅,江北区,268,57,4,714,火锅,23,包房10人餐，可免费使用包间,307,295味道赞-64菜品健康-46环境优雅-28上菜快-26牛肉赞-21停车方便-21回头客-7交通便利-39分量少-34价格高-
194624223,古栏山江湖菜,九龙坡区,0,,3.5,0,川菜,,,,
160328233,喵喵蛋糕,九龙坡区,89,25,5,326,面包甜点,558,8英寸小猪佩奇粉红佩佩猪小妹 奇妙仙子冰雪奇缘 棉花糖小汽车情景摆件水果卡通生日蛋糕1个，约8英寸，场景生日蛋糕,199,104味道赞-99服务热情-94点心好-78菜品精致-65性价比高-57价格实惠-19回头客-15分量足-14上菜快-11环境优雅-
132009940,古镇大院老火锅,江北区,118,48,5,400,火锅,235,超值4人餐，提供免费WiFi,213,119味道赞-96服务热情-56分量足-54性价比高-53菜品健康-45价格实惠-36环境优雅-33回头客-9上菜快-4肉类好-
165236407,钢管厂五区小郡肝串串香,渝中区,64,,3.5,501,火锅,,,,100味道赞-52服务热情-42环境优雅-33菜品健康-33性价比高-26价格实惠-7牛肉赞-3回头客-3饮品赞-9分量少-
162748136,黄家码头老火锅,九龙坡区,128,63,4.5,246,火锅,21,清爽超值2-3人餐,174,73味道赞-53服务热情-42菜品健康-33性价比高-28价格实惠-24分量足-21回头客-17牛肉赞-3高大上-4朋友聚餐-
168937810,欧普斯.餐酒吧Whoops Lounge,南岸区,358,83,5,107,西餐,70,新品4人套餐，提供免费WiFi,620,37环境优雅-37服务热情-36味道赞-23菜品不错-23性价比高-15上菜快-9回头客-5牛肉赞-4分量足-5下午茶-
109963163,刘一手火锅,沙坪坝区,158,56,5,3078,火锅,2329,精品4人餐，提供免费WiFi,303,986味道赞-504分量足-434菜品健康-432上菜快-40回头客-14牛肉赞-3主食赞-3交通便利-11朋友聚餐-4家庭聚餐-
50806806,霸王虾,南岸区,298,109,3.4,188,小吃快餐,561,超值欢乐3-4人餐,336.8,55味道赞-12服务热情-8分量足-6回头客-6干净整洁-5环境优雅-4上菜快-3饮品赞-5有江景-12价格高-
159724762,煌潮老火锅,九龙坡区,128,50,4.5,12,火锅,55,煌潮火锅四人餐，包间免费,205,7价格实惠-6分量足-6味道赞-6服务热情-6干净整洁-5菜品健康-4环境优雅-
185030965,山城少年老火锅,渝中区,138,71,5,89,火锅,59,超值2人火锅套餐,224,44味道赞-31服务热情-29分量足-29性价比高-23价格实惠-21菜品健康-17上菜快-17环境优雅-13干净整洁-3肉类好-
165738587,晓厨的料理,南岸区,138,77,5,415,特色菜,314,套餐2选1，提供免费WiFi,208,181味道赞-162环境优雅-162服务热情-128菜品精致-13上菜快-9回头客-17闺蜜聚会-7朋友聚餐-5文艺清新-18分量少-
6313662,老城门火锅,巴南区,128,58,4.6,80,火锅,532,4人欢聚超值套餐,217,33味道赞-23分量足-22服务热情-21环境优雅-20菜品健康-18价格实惠-18性价比高-11上菜快-4肉类好-3装修好看-
156811373,红九格老火锅,渝中区,1,78,4.4,893,火锅,1336,现熬酸梅汁1杯，提供免费WiFi,10,225味道赞-160服务热情-108菜品不错-85干净整洁-78环境优雅-76肉类好-74上菜快-64价格实惠-31回头客-24分量少-
1124035,洞亭火锅,渝中区,79,,3.6,96,火锅,,,,30味道赞-6菜品健康-3肉类好-3性价比高-8排队久-9服务差-7价格高-4分量少-
192977829,小杨妹無刺鲫鱼,渝北区,118,63,4.5,4,川菜,92,精致双人餐，提供免费WiFi,167,3分量足-3味道赞-3服务热情-
154112081,阿泰手工面块,渝中区,13,,4,219,小吃快餐,,,,
76993183,壹角烧肉,江北区,147,,5,71,日本菜,,,,
194499066,味之源江湖菜•家常菜,巴南区,88,50,3.5,0,川菜,1,超值2-3人餐，提供免费WiFi,147,
195841168,李不为肉多多火锅,南岸区,88,61,4,12,火锅,55,肉多多双人餐，提供免费WiFi,135,5性价比高-4上菜快-4味道赞-3肉类好-3分量足-
193329760,怡蚝馆,沙坪坝区,98.9,65,3.7,62,江河湖海鲜,1058,团购2-3人餐，提供免费WiFi,127,19味道赞-13分量足-13服务热情-11性价比高-8干净整洁-7价格实惠-5菜品健康-15花甲-3位置好找-3卫生不好-
190139649,恩焙优品法式烘焙蛋糕,九龙坡区,68.8,20,3.4,133,面包甜点,249,梦之甜1个，约8英寸，圆形,138,34味道赞-27价格实惠-25服务热情-19性价比高-15菜品精致-14点心好-11体验很棒-3回头客-8位置隐蔽-6分量少-
132009940,古镇大院老火锅,江北区,118,48,5,400,火锅,235,超值4人餐，提供免费WiFi,213,119味道赞-96服务热情-56分量足-54性价比高-53菜品健康-45价格实惠-36环境优雅-33回头客-9上菜快-4肉类好-
4116499,辛麻道老火锅,渝北区,148,65,3.5,281,火锅,262,火锅3-4人餐，有赠品,193,80味道赞-48服务热情-31上菜快-30分量足-27价格实惠-25菜品健康-22干净整洁-18环境优雅-15肉类好-3回头客-
118564863,守柴炉烤鸭,渝北区,98,47,5,1588,北京菜,367,优惠烤鸭套餐，建议2人使用,142,194味道赞-137分量足-110服务热情-107性价比高-98菜品不错-92环境优雅-76上菜快-66回头客-17交通便利-17停车不便-
90397149,欧力派蛋糕,江北区,88,55,5,1157,面包甜点,114,"蛋糕4选1,约8英寸",188,284味道赞-172点心好-128价格实惠-83分量足-78菜品精致-69高大上-51回头客-46上菜快-3饮品赞-4现做现卖-
171963381,钢管厂五区小郡肝串串香,九龙坡区,86,51,5,52,火锅,440,精品推荐超值套餐，建议2人使用,130,23味道赞-20菜品不错-18价格实惠-15服务热情-13环境优雅-12性价比高-12干净整洁-10分量足-9上菜快-3牛肉赞-
195170888,虎白料理,渝中区,26,62,4.6,16,日本菜,142,锦鲤工作套餐，建议单人使用,61,11味道赞-9环境优雅-7服务热情-7干净整洁-6分量足-6性价比高-5价格实惠-3上菜快-7清新淡雅-4文艺清新-
164719947,正东担担面,渝中区,18,,3.4,101,小吃快餐,,,,28味道赞-16环境优雅-14服务热情-14干净整洁-11价格实惠-10性价比高-7上菜快-6回头客-4菜品不错-10分量少-
92330042,米兰西饼生日蛋糕·香约幸福,沙坪坝区,89,0,5,134,面包甜点,32504,"蛋糕12选1,约8英寸",168,63味道赞-49服务热情-42点心好-32价格实惠-30性价比高-28菜品精致-20分量足-20干净整洁-10环境优雅-3情侣约会-
194266827,锅哥有料老火锅,渝北区,67,,5,3,火锅,,,,
185355151,九鼎江湖,渝北区,488,79,4.7,17,川菜,36,8-10人餐会餐，可免费使用包间,618,10味道赞-9服务热情-8分量足-6体验很棒-5菜品不错-5性价比高-5环境优雅-4回头客-4上菜快-4干净整洁-
116657156,景轩火锅,渝北区,798,277,3.8,40,火锅,22,黑珍珠尊享套餐，建议4人使用,906,9服务热情-7味道赞-3高大上-3干净整洁-3价格高-
164598731,金妈家烤肉,九龙坡区,1,92,4,287,韩国菜,3142,金猪布丁1只，提供免费WiFi,8,39味道赞-32服务热情-24环境优雅-21菜品不错-11饮品赞-11性价比高-9牛肉赞-4分量足-3回头客-6价格高-
168874900,洞洞隐火锅,渝中区,1.88,77,3.4,272,火锅,1003,老重庆隐三鲜（银耳.凉虾.冰粉组合）1份,12,70味道赞-62服务热情-48分量足-44性价比高-39上菜快-32价格实惠-22菜品健康-17环境优雅-12牛肉赞-6卫生不好-
41323646,林妈过桥抄手,江北区,15,,5,5778,小吃快餐,,,,62味道赞-28回头客-19干净整洁-18菜品不错-16服务热情-13上菜快-12肉类好-12环境优雅-10性价比高-8价格实惠-
152716444,鲜菜烤货,江北区,63,,3.9,7,烧烤,,,,3味道一般-
208912,牛山老火锅,渝中区,145,68,3.8,1186,火锅,50,美味双人餐，提供免费WiFi,171,152味道赞-81服务热情-53分量足-49上菜快-32性价比高-31菜品丰富-24回头客-22环境差-17价格高-16肉类差-
165738587,晓厨的料理,南岸区,138,77,5,415,特色菜,314,套餐2选1，提供免费WiFi,208,181味道赞-162环境优雅-162服务热情-128菜品精致-13上菜快-9回头客-17闺蜜聚会-7朋友聚餐-5文艺清新-18分量少-
201787,纯阳老酒馆,渝中区,2,65,4.9,3894,川菜,493,玫瑰冰稀饭（可叠加，可与其他优惠同享）1份,12,275味道赞-158性价比高-105交通便利-105菜品精致-40回头客-30肉类好-142分量少-111上菜慢-102停车不便-3主食差-
98552925,虾皇,九龙坡区,268,92,4.4,2258,小吃快餐,329,虾皇3-4人餐，提供免费WiFi,311,76回头客-75分量足-75菜品不错-43上菜快-40高大上-15海鲜棒-8夜景赞-4肉类好-18有江景-3朋友聚餐-
193352630,三生三茶,渝中区,6.9,17,4,37,饮品店,165,金珠珠奶茶1份，提供免费WiFi,12,12环境优雅-10味道赞-9服务热情-6性价比高-6干净整洁-4分量足-3价格实惠-10装修好看-
1824392,二嫂老火锅,渝中区,1,48,3.8,3291,火锅,540,小吃2选1，可免费使用包间,10,258分量足-87上菜快-84菜品健康-68回头客-16交通便利-7牛肉赞-16朋友聚餐-7弄堂小店-4工作餐-3闺蜜聚会-
174932999,晓彭肥肠鸡,渝中区,108,45,3.6,196,川菜,701,晓彭2-3人餐，包间免费,139,21味道赞-16性价比高-14价格实惠-14服务热情-10上菜快-10菜品不错-10干净整洁-4位置隐蔽-4午餐-6分量少-
195841168,李不为肉多多火锅,南岸区,88,61,4,12,火锅,55,肉多多双人餐，提供免费WiFi,135,5性价比高-4上菜快-4味道赞-3肉类好-3分量足-
178931008,熊氏醉牛老火锅,江北区,98,64,5,396,火锅,1070,2--3人餐，提供免费WiFi,173,137味道赞-129服务热情-80环境优雅-71上菜快-67菜品健康-32分量足-17回头客-5高大上-4点心好-3肉类好-
164952627,辣食尚烤鱼,渝中区,148,41,4.8,285,川菜,560,爆款3人餐，提供免费WiFi,273,126味道赞-99服务热情-66分量足-56环境优雅-50菜品不错-31上菜快-10肉类好-6回头客-6海鲜棒-4朋友聚餐-
193878428,三大钵江湖菜,渝北区,49,45,3.5,9,川菜,52,挚友2人餐，提供免费WiFi,82,4分量足-4味道赞-4服务热情-3菜品不错-
159724762,煌潮老火锅,九龙坡区,128,50,4.5,12,火锅,55,煌潮火锅四人餐，包间免费,205,7价格实惠-6分量足-6味道赞-6服务热情-6干净整洁-5菜品健康-4环境优雅-
159667081,蒸喜欢海鲜餐厅,江北区,258,140,4,137,江河湖海鲜,238,海鲜双人餐1份，提供免费WiFi,325,27菜品健康-23味道赞-18服务热情-17环境优雅-15干净整洁-12上菜快-12价格实惠-10分量足-9海鲜棒-5性价比高-
193994167,青禾料理,渝北区,268,112,4.4,10,日本菜,46,晚市双人餐，提供免费WiFi,538,5味道赞-5服务热情-4上菜快-4环境优雅-
193793128,烤匠麻辣烤鱼,渝中区,78,,3.7,15,川菜,,,,5菜品不错-4味道赞-3分量足-
195078230,壹狸拾甜,渝中区,168,54,4,2,面包甜点,23,悸动+富士山下+饮品两杯1份,208,
195170888,虎白料理,渝中区,26,62,4.6,16,日本菜,142,锦鲤工作套餐，建议单人使用,61,11味道赞-9环境优雅-7服务热情-7干净整洁-6分量足-6性价比高-5价格实惠-3上菜快-7清新淡雅-4文艺清新-
98552925,虾皇,九龙坡区,268,92,4.4,2258,小吃快餐,329,虾皇3-4人餐，提供免费WiFi,311,76回头客-75分量足-75菜品不错-43上菜快-40高大上-15海鲜棒-8夜景赞-4肉类好-18有江景-3朋友聚餐-
187561357,小南姜酸汤一人锅,渝中区,20.6,23,3.9,482,小吃快餐,5959,秘制酸汤肥牛锅1份,26,104味道赞-52分量足-51性价比高-46价格实惠-41上菜快-36回头客-31菜品健康-6肉类好-3主食赞-3朋友聚餐-
162876719,酒歌小酌首创国粹文化酒馆,渝中区,108,60,5,281,川菜,357,2-3，建议2-3人使用,156.6,122味道赞-94服务热情-82环境优雅-71菜品不错-40肉类好-22分量足-18回头客-3朋友聚餐-3弄堂小店-8上菜慢-
162979332,MYWORD麦窝,渝北区,115,0,4.6,41,面包甜点,55,"蛋糕16选1,约6英寸",128,11味道赞-11服务热情-10点心好-7价格实惠-7性价比高-6环境优雅-6干净整洁-4菜品精致-
50006552,纸盐河码头火锅,渝中区,1,82,4.4,5672,火锅,461,大福1份，提供免费WiFi,8,309菜品健康-287高大上-278上菜快-64夜景赞-26回头客-5海鲜棒-119有江景-7朋友聚餐-4请客-3闺蜜聚会-
178098711,渝大狮老火锅,渝中区,198,66,5,1402,火锅,2451,聚会4人餐，提供免费WiFi,254,489味道赞-307菜品不错-302环境优雅-233肉类好-190上菜快-157回头客-71分量足-40有表演-13高大上-13点心好-
194266827,锅哥有料老火锅,渝北区,67,,5,3,火锅,,,,
6469865,香樟活鱼馆,渝北区,320,116,5,69,火锅,79,4人套餐，提供免费WiFi,582,23味道赞-21环境优雅-13肉类好-5停车方便-5菜品健康-5高大上-5分量足-3海鲜棒-4上菜慢-4价格高-
180079878,洞府老火锅,渝中区,82,,4.8,192,火锅,,,,92味道赞-79服务热情-42环境优雅-40菜品健康-39性价比高-35价格实惠-30分量足-16上菜快-8肉类好-6回头客-
169040313,江二娃串串龙,沙坪坝区,59,,4.4,182,火锅,,,,82味道赞-36服务热情-28菜品丰富-28性价比高-27价格实惠-16上菜快-5回头客-5分量足-3牛肉赞-8复古-
165017954,大龙老火锅,南岸区,158,61,3.5,238,火锅,38,超值麻辣火锅套餐，建议4人使用,197,103味道赞-79服务热情-22菜品健康-19分量足-18性价比高-13价格实惠-12回头客-4主食赞-3上菜快-3牛肉赞-
193951130,蓝丝绒法式甜品,渝中区,59.9,50,4.5,5,面包甜点,22,单人精品法式甜品下午茶,78,4环境优雅-3味道赞-
193471358,夜袭原创小豆腐,南岸区,68,49,5,343,烧烤,513,惊喜小豆腐双人餐,114,58味道赞-47服务热情-29牛肉赞-23价格实惠-21菜品健康-15环境优雅-14性价比高-11分量足-5早餐-5商圈附近-
195185926,思味堂意境川菜,江北区,268,98,3,0,川菜,2,品质3-4人餐，提供免费WiFi,340,
188474256,一四一老火锅,沙坪坝区,92,,3.5,0,火锅,,,,
157178132,林妈过桥抄手,渝中区,15,,5,2762,小吃快餐,,,,51味道赞-20回头客-16干净整洁-14体验很棒-12价格实惠-12服务热情-10性价比高-7菜品不错-7环境优雅-5肉类好-
4947094,洋鸭肠老火锅,江北区,268,57,4,714,火锅,23,包房10人餐，可免费使用包间,307,295味道赞-64菜品健康-46环境优雅-28上菜快-26牛肉赞-21停车方便-21回头客-7交通便利-39分量少-34价格高-
184635343,X厨房·X Kitchen,江北区,222,,4.5,0,川菜,,,,
194273336,let’s pu 璞泰式海鲜火锅,江北区,239,136,4,7,东南亚菜,1165,双子星套餐1份，提供免费WiFi,369,3服务热情-
192785270,壹食间one moment,渝北区,39,0,3.5,1,饮品店,8,下午茶套餐，建议单人使用,44,
201787,纯阳老酒馆,渝中区,2,65,4.9,3894,川菜,493,玫瑰冰稀饭（可叠加，可与其他优惠同享）1份,12,275味道赞-158性价比高-105交通便利-105菜品精致-40回头客-30肉类好-142分量少-111上菜慢-102停车不便-3主食差-
98552925,虾皇,九龙坡区,268,92,4.4,2258,小吃快餐,329,虾皇3-4人餐，提供免费WiFi,311,76回头客-75分量足-75菜品不错-43上菜快-40高大上-15海鲜棒-8夜景赞-4肉类好-18有江景-3朋友聚餐-
175382162,庖丁家鲜牛肉火锅,南岸区,119,70,5,1181,火锅,3850,庖丁家牛肆2人餐,211,425味道赞-298牛肉赞-249菜品健康-216上菜快-52分量足-20回头客-14高大上-4夜景赞-13有江景-5朋友聚餐-
184371628,半坛煮义,南岸区,88,53,4.5,312,川菜,1132,美好期待品质双人套餐,132,112味道赞-82分量足-78服务热情-68菜品不错-68环境优雅-57价格实惠-36上菜快-26回头客-3肉类好-3海鲜差-
169186386,喜里小江湖,渝中区,108,63,4.7,152,特色菜,152,双人餐，提供免费WiFi,174,33味道赞-29服务热情-25菜品不错-23环境优雅-20干净整洁-16性价比高-15上菜快-9回头客-4分量足-4文艺清新-
186332268,壹角烧肉,九龙坡区,136,,4,0,日本菜,,,,
40800003,胖妹老火锅,渝中区,75,,4.3,9,火锅,,,,5性价比高-4回头客-4味道赞-4服务热情-3菜品不错-3价格实惠-3环境优雅-
178853639,就吃我呗,渝中区,838,188,4.2,9,特色菜,37,6人奢华定制餐，包间免费,1264,7味道赞-4菜品不错-4环境优雅-3上菜快-3主食赞-3饮品赞-3服务热情-3体验很棒-
189464368,集渔·泰式海鲜火锅,江北区,29,98,5,44,火锅,520,咖喱虾（小份）1份，有赠品,49,23服务热情-17味道赞-13性价比高-9菜品不错-8价格实惠-6上菜快-6点心好-6分量足-6环境优雅-4回头客-
156811373,红九格老火锅,渝中区,1,78,4.4,893,火锅,1336,现熬酸梅汁1杯，提供免费WiFi,10,225味道赞-160服务热情-108菜品不错-85干净整洁-78环境优雅-76肉类好-74上菜快-64价格实惠-31回头客-24分量少-
41323646,林妈过桥抄手,江北区,15,,5,5778,小吃快餐,,,,62味道赞-28回头客-19干净整洁-18菜品不错-16服务热情-13上菜快-12肉类好-12环境优雅-10性价比高-8价格实惠-
194948858,格坊老火锅,南岸区,118,59,4.3,146,火锅,284,亲友小聚双人餐，提供免费WiFi,175,16味道赞-16服务热情-12分量足-11环境优雅-10菜品不错-8价格实惠-7上菜快-5牛肉赞-3商圈附近-
