shopId,shopName,region,price,avgPrice,star,commentNum,secondCatName,salesVolume,groupDealTitle,marketPrice,userComment
179620162,奈九居酒屋,九龙坡区,1,84,3.5,78,日本菜,781,特色大福1份，提供免费WiFi,6,18味道赞-17环境优雅-16菜品不错-12服务热情-7肉类好-7干净整洁-6分量足-5回头客-4价格实惠-4性价比高-
2380649,潮火锅,江北区,50,,4.5,12482,火锅,,,,331上菜快-317回头客-280菜品健康-17停车方便-11牛肉赞-36朋友聚餐-2024小时营业-8请客-6闺蜜聚会-3公司聚餐-
187666401,厨道口味菜馆,渝北区,57,,3.8,27,川菜,,,,10味道赞-5环境优雅-5性价比高-3服务热情-3分量少-
192578411,Gray Whale灰鲸美式乡村烤肉,渝中区,196,119,4.1,38,西餐,12,灰鲸超值2人餐，提供免费WiFi,324,11服务热情-10味道赞-7菜品不错-6肉类好-5价格实惠-5干净整洁-4性价比高-3上菜快-3环境优雅-8沙拉-
187431046,老街糯米团,渝中区,16,,4.2,12,小吃快餐,,,,4味道赞-4环境优雅-3价格实惠-3干净整洁-3体验很棒-3弄堂小店-
192989633,拈菜,九龙坡区,183,77,3.7,11,川菜,1646,三人拈菜套餐,271,4味道赞-4环境优雅-3分量足-3性价比高-
94766293,不过如此火锅,渝中区,98,47,5,2227,火锅,406,两人招牌牛杂套餐，包间免费,141,425味道赞-162价格实惠-145分量足-133菜品健康-112上菜快-75回头客-24牛肉赞-9高大上-3朋友聚餐-3弄堂小店-
165189236,EACH蚝-烧烤×精酿啤酒,九龙坡区,104,,5,251,烧烤,,,,28环境优雅-21服务热情-20味道赞-9菜品精致-9干净整洁-8性价比高-4饮品赞-3闺蜜聚会-4上菜慢-3分量少-
180545577,吾店道·本原火锅,渝中区,298,97,4.3,22,火锅,183,豪华四至六餐，建议4-6人使用，可免费使用包间,382,11服务热情-6菜品健康-6味道赞-6环境优雅-4上菜快-3分量足-3价格实惠-3性价比高-3干净整洁-
170576925,三家酒馆,渝中区,1,72,4.7,31,川菜,144,青柠酸莓汁（可与团购活动同享）1份,12,14味道赞-9环境优雅-9干净整洁-8服务热情-7价格实惠-7性价比高-6菜品健康-3回头客-7装修好看-4位置好找-
188424127,卤校长老火锅,九龙坡区,68,,3.2,24,火锅,,,,9味道赞-4菜品健康-4价格实惠-4性价比高-4服务热情-3上菜快-7排队久-
50375031,杨记隆府,渝中区,2,85,4.9,4864,川菜,1737,老农夫葛粉1份，提供免费WiFi,8,447味道赞-272服务热情-266分量足-227环境优雅-181上菜快-121菜品精致-120交通便利-79肉类好-36回头客-119停车不便-
187627479,二老师肥肠鱼,渝北区,79,,4.5,0,火锅,,,,
194948858,格坊老火锅,南岸区,118,59,4.3,146,火锅,284,亲友小聚双人餐，提供免费WiFi,175,16味道赞-16服务热情-12分量足-11环境优雅-10菜品不错-8价格实惠-7上菜快-5牛肉赞-3商圈附近-
195890997,喵小萌蛋糕,巴南区,138,0,3.5,10,面包甜点,10,"蛋糕3选1,约8英寸，圆形",188,7味道赞-5点心好-4服务热情-3分量足-3环境优雅-
177759219,马路边边麻辣烫,江北区,98,58,3.3,85,火锅,706,马路边边双人餐，提供免费WiFi,139,25味道赞-14菜品丰富-11服务热情-9性价比高-9网红店-8分量足-7环境优雅-4回头客-3牛肉赞-6价格高-
192919525,日常泰式海鲜火锅,渝北区,3.9,81,3.6,19,东南亚菜,1687,日常必点盐烤大虾1只,9,7服务热情-5菜品健康-5环境优雅-4味道赞-
168917105,醉刘小酒馆,南岸区,188,64,4.4,404,川菜,686,精致4人餐，提供免费WiFi,270,128味道赞-101环境优雅-89服务热情-81菜品不错-62干净整洁-59上菜快-42回头客-42价格实惠-37分量足-3朋友聚餐-
181458827,食色飞白,沙坪坝区,5.9,58,5,54,川菜,2065,冰粉1份，提供免费WiFi,9.9,22味道赞-15价格实惠-14服务热情-13上菜快-11分量足-11环境优雅-10菜品不错-9干净整洁-8性价比高-5回头客-
175357324,丑柠檬泰式火锅,九龙坡区,168,91,4.6,118,东南亚菜,137,浪漫2人冬阴功火锅套餐,330,55味道赞-53服务热情-40菜品健康-37环境优雅-37干净整洁-26性价比高-21分量足-3回头客-3主食赞-5文艺清新-
192767460,锦凤堂酸菜鸡,渝北区,76,,4.5,4,火锅,,,,
193588741,猪猪象泰国餐厅,江北区,198,91,5,49,东南亚菜,76,2人豪华冬阴功火锅套餐，包间免费,368,12味道赞-12服务热情-9环境优雅-7价格实惠-6菜品健康-5分量足-5性价比高-3上菜快-
181457511,山亦城老火锅,渝中区,1,71,5,672,火锅,5578,重庆传统老冰粉1份,10,316服务热情-291味道赞-188性价比高-161环境优雅-157上菜快-135菜品健康-53分量足-21回头客-16牛肉赞-5朋友聚餐-
157178132,林妈过桥抄手,渝中区,15,,5,2762,小吃快餐,,,,51味道赞-20回头客-16干净整洁-14体验很棒-12价格实惠-12服务热情-10性价比高-7菜品不错-7环境优雅-5肉类好-
187666401,厨道口味菜馆,渝北区,57,,3.8,27,川菜,,,,10味道赞-5环境优雅-5性价比高-3服务热情-3分量少-
179751552,郭婆婆豆瓣鸡,江北区,118,76,4.6,16,川菜,73,精致2-3人餐，提供免费WiFi,171,7味道赞-4服务热情-3菜品不错-
182056179,景笙·新派河鲜江湖菜,南岸区,698,60,5,136,川菜,508,8-10人新派江湖菜,919,59味道赞-53环境优雅-44服务热情-34菜品不错-29体验很棒-28上菜快-27分量足-15肉类好-7回头客-3复古-
113968805,CEREALGRASS甜集,江北区,188,198,4,0,面包甜点,1,"蛋糕5选1,约6英寸，圆形",238,
164685434,月半,渝中区,98,46,5,2231,川菜,4814,吃了不胖的双人餐,168,644分量足-596菜品不错-547上菜快-168回头客-60肉类好-23海鲜棒-11交通便利-7主食赞-4高大上-4弄堂小店-
159513986,珮姐老火锅,渝中区,1,101,4.9,4024,火锅,42291,1元重庆老冰粉1份,6,881味道赞-367肉类好-339环境优雅-336上菜快-311菜品健康-16回头客-5海鲜棒-4交通便利-4饮品赞-73分量少-
